AUTHOR,LOC,SPCD,AG_DW,ST_OB_D_BH
Clark_and_Saucier,1,111,,12.4
Clark_and_Saucier,1,111,,12.2
Clark_and_Saucier,1,111,,12.7
Clark_and_Saucier,1,111,,13.2
Clark_and_Saucier,1,111,,13.5
Clark_and_Saucier,1,111,,13.3
Clark_and_Saucier,1,111,,14.9
Clark_and_Saucier,1,111,,14.6
Clark_and_Saucier,1,111,,14.7
Clark_and_Saucier,1,111,,15.6
Clark_and_Saucier,1,111,,16.1
Clark_and_Saucier,1,111,,15.8
Clark_and_Saucier,1,111,,16.3
Clark_and_Saucier,1,111,,15.2
Clark_and_Saucier,1,111,,6.8
Clark_and_Saucier,1,111,,14.7
Clark_and_Saucier,1,111,,17.7
Clark_and_Saucier,1,111,,18
Clark_and_Saucier,1,111,,18.2
Clark_and_Saucier,1,111,,18.9
Clark_and_Saucier,1,111,,17.5
Clark_and_Saucier,1,111,,14.3
Clark_and_Saucier,1,111,,13.4
Clark_and_Saucier,1,111,,14.6
Clark_and_Saucier,1,111,,15.4
Clark_and_Saucier,1,111,,15.1
Clark_and_Saucier,1,111,,16.8
Clark_and_Saucier,1,111,,15.5
Clark_and_Saucier,1,111,,16.3
Clark_and_Saucier,1,111,,17
Clark_and_Saucier,1,111,,6.5
Clark_and_Saucier,1,111,,18.3
Clark_and_Saucier,1,111,,18
Clark_and_Saucier,1,111,,17.6
Clark_and_Saucier,1,111,,6
Clark_and_Saucier,1,111,,6.4
Clark_and_Saucier,1,111,,5.7
Clark_and_Saucier,1,111,,6.3
Clark_and_Saucier,1,111,,6.6
Clark_and_Saucier,1,111,,8.1
Clark_and_Saucier,1,111,,8.2
Clark_and_Saucier,1,111,,5
Clark_and_Saucier,1,111,,7.6
Clark_and_Saucier,1,111,,8.1
Clark_and_Saucier,1,111,,8.1
Clark_and_Saucier,1,111,,10.8
Clark_and_Saucier,1,111,,9.5
Clark_and_Saucier,1,111,,10.6
Clark_and_Saucier,1,111,,10
Clark_and_Saucier,1,111,,10.2
Clark_and_Saucier,1,111,,11.3
Clark_and_Saucier,1,111,,11.7
Clark_and_Saucier,1,111,,7
Clark_and_Saucier,1,111,,11.9
Clark_and_Saucier,1,111,,12.6
Clark_and_Saucier,1,111,,12.3
Clark_and_Saucier,1,111,,13.8
Clark_and_Saucier,1,111,,13.3
Clark_and_Saucier,1,111,,14.8
Clark_and_Saucier,1,111,,14.7
Clark_and_Saucier,1,111,,13.4
Clark_and_Saucier,1,111,,15.3
Clark_and_Saucier,1,111,,16.4
Clark_and_Saucier,1,111,,8.7
Clark_and_Saucier,1,111,,15.3
Clark_and_Saucier,1,111,,16.7
Clark_and_Saucier,1,111,,15.8
Clark_and_Saucier,1,111,,17
Clark_and_Saucier,1,111,,17.6
Clark_and_Saucier,1,111,,17.2
Clark_and_Saucier,1,111,,18.9
Clark_and_Saucier,1,111,,18.9
Clark_and_Saucier,1,111,,5.8
Clark_and_Saucier,1,111,,6.4
Clark_and_Saucier,1,111,,8.5
Clark_and_Saucier,1,111,,6.4
Clark_and_Saucier,1,111,,6.3
Clark_and_Saucier,1,111,,5.1
Clark_and_Saucier,1,111,,8.3
Clark_and_Saucier,1,111,,8.2
Clark_and_Saucier,1,111,,7.2
Clark_and_Saucier,1,111,,7.8
Clark_and_Saucier,1,111,,8.8
Clark_and_Saucier,1,111,,9.7
Clark_and_Saucier,1,111,,9.2
Clark_and_Saucier,1,111,,7.6
Clark_and_Saucier,1,111,,10.9
Clark_and_Saucier,1,111,,10.4
Clark_and_Saucier,1,111,,9.6
Clark_and_Saucier,1,111,,12.3
Clark_and_Saucier,1,111,,12.8
Clark_and_Saucier,1,111,,12.2
Clark_and_Saucier,1,111,,12.1
Clark_and_Saucier,1,111,,11.8
Clark_and_Saucier,1,111,,13.3
Clark_and_Saucier,1,111,,14.1
Clark_and_Saucier,1,111,,10.6
Clark_and_Saucier,1,111,,13.4
Clark_and_Saucier,1,111,,13.5
Clark_and_Saucier,1,111,,13.8
Clark_and_Saucier,1,111,,15.2
Clark_and_Saucier,1,111,,15.3
Clark_and_Saucier,1,111,,15.5
Clark_and_Saucier,1,111,,15.1
Clark_and_Saucier,1,111,,15.8
Clark_and_Saucier,1,111,,17.5
Clark_and_Saucier,1,111,,17.5
Clark_and_Saucier,1,121,,6
Clark_and_Saucier,1,121,,6
Clark_and_Saucier,1,121,,6
Clark_and_Saucier,1,121,,6.9
Clark_and_Saucier,1,121,,5.7
Clark_and_Saucier,1,121,,8.4
Clark_and_Saucier,1,121,,8.8
Clark_and_Saucier,1,121,,7.7
Clark_and_Saucier,1,121,,7.7
Clark_and_Saucier,1,121,,7.9
Clark_and_Saucier,1,121,,10.7
Clark_and_Saucier,1,121,,9.6
Clark_and_Saucier,1,121,,10.8
Clark_and_Saucier,1,121,,10.4
Clark_and_Saucier,1,121,,9.8
Clark_and_Saucier,1,121,,12.5
Clark_and_Saucier,1,121,,12
Clark_and_Saucier,1,121,,12.8
Clark_and_Saucier,1,121,,12.9
Clark_and_Saucier,1,121,,11.1
Clark_and_Saucier,1,121,,14.7
Clark_and_Saucier,1,121,,13.5
Clark_and_Saucier,1,121,,13.3
Clark_and_Saucier,1,121,,14.8
Clark_and_Saucier,1,121,,14.1
Clark_and_Saucier,1,121,,15.9
Clark_and_Saucier,1,121,,16.3
Clark_and_Saucier,1,121,,16.2
Clark_and_Saucier,1,121,,15.8
Clark_and_Saucier,1,121,,16.7
Clark_and_Saucier,1,121,,6.8
Clark_and_Saucier,1,121,,6
Clark_and_Saucier,1,121,,5.9
Clark_and_Saucier,1,121,,6.1
Clark_and_Saucier,1,121,,6.2
Clark_and_Saucier,1,121,,8.8
Clark_and_Saucier,1,121,,8.3
Clark_and_Saucier,1,121,,8.2
Clark_and_Saucier,1,121,,8.4
Clark_and_Saucier,1,121,,7.6
Clark_and_Saucier,1,121,,10
Clark_and_Saucier,1,121,,9.7
Clark_and_Saucier,1,121,,10.6
Clark_and_Saucier,1,121,,10.5
Clark_and_Saucier,1,121,,10.7
Clark_and_Saucier,1,121,,12.5
Clark_and_Saucier,1,121,,11.7
Clark_and_Saucier,1,121,,11.6
Clark_and_Saucier,1,121,,12.6
Clark_and_Saucier,1,121,,12
Clark_and_Saucier,1,121,,14
Clark_and_Saucier,1,121,,13.5
Clark_and_Saucier,1,121,,14.4
Clark_and_Saucier,1,121,,13.8
Clark_and_Saucier,1,121,,14.6
Clark_and_Saucier,1,121,,15.6
Clark_and_Saucier,1,121,,15.7
Clark_and_Saucier,1,121,,15.6
Clark_and_Saucier,1,121,,16.1
Clark_and_Saucier,1,121,,16.6
Clark_and_Saucier,1,121,,17.2
Clark_and_Saucier,1,121,,17.5
Clark_and_Saucier,1,121,,17.3
Clark_and_Saucier,1,121,,17.2
Clark_and_Saucier,1,121,,17.8
Clark_and_Saucier,1,121,,6.5
Clark_and_Saucier,1,121,,6.3
Clark_and_Saucier,1,121,,5.4
Clark_and_Saucier,1,121,,5.8
Clark_and_Saucier,1,121,,6.4
Clark_and_Saucier,1,121,,7.3
Clark_and_Saucier,1,121,,7.5
Clark_and_Saucier,1,121,,7.2
Clark_and_Saucier,1,121,,7.3
Clark_and_Saucier,1,121,,8.2
Clark_and_Saucier,1,121,,10.6
Clark_and_Saucier,1,121,,10.8
Clark_and_Saucier,1,121,,10.3
Clark_and_Saucier,1,121,,9.5
Clark_and_Saucier,1,121,,11.1
Clark_and_Saucier,1,121,,12.1
Clark_and_Saucier,1,121,,12.2
Clark_and_Saucier,1,121,,11.7
Clark_and_Saucier,1,121,,12.6
Clark_and_Saucier,1,121,,13.4
Clark_and_Saucier,1,121,,13.2
Clark_and_Saucier,1,121,,13.4
Clark_and_Saucier,1,121,,13.3
Clark_and_Saucier,1,121,,14.1
Clark_and_Saucier,1,121,,16.4
Clark_and_Saucier,1,121,,15
Clark_and_Saucier,1,121,,15
Clark_and_Saucier,1,121,,16.2
Clark_and_Saucier,1,121,,16.6
Clark_and_Saucier,1,121,,17.2
Clark_and_Saucier,1,121,,17
Clark_and_Saucier,1,121,,18.7
Clark_and_Saucier,1,121,,17.2
Clark_and_Saucier,1,121,,17.1
Clark_and_Saucier,1,121,,6.7
Clark_and_Saucier,1,121,,5.7
Clark_and_Saucier,1,121,,6.3
Clark_and_Saucier,1,121,,6.4
Clark_and_Saucier,1,121,,5.8
Clark_and_Saucier,1,121,,8.2
Clark_and_Saucier,1,121,,7.2
Clark_and_Saucier,1,121,,7.7
Clark_and_Saucier,1,121,,8
Clark_and_Saucier,1,121,,8.6
Clark_and_Saucier,1,121,,9.3
Clark_and_Saucier,1,121,,9.1
Clark_and_Saucier,1,121,,9.9
Clark_and_Saucier,1,121,,10.2
Clark_and_Saucier,1,121,,10.9
Clark_and_Saucier,1,121,,11.8
Clark_and_Saucier,1,121,,11.6
Clark_and_Saucier,1,121,,12.8
Clark_and_Saucier,1,121,,12.5
Clark_and_Saucier,1,121,,11
Clark_and_Saucier,1,121,,13.6
Clark_and_Saucier,1,121,,13.5
Clark_and_Saucier,1,121,,13.9
Clark_and_Saucier,1,121,,14.9
Clark_and_Saucier,1,121,,13.2
Clark_and_Saucier,1,121,,15.7
Clark_and_Saucier,1,121,,15.1
Clark_and_Saucier,1,121,,16.7
Clark_and_Saucier,1,121,,16.7
Clark_and_Saucier,1,121,,15.6
Clark_and_Saucier,1,121,,17
Clark_and_Saucier,1,121,,18.1
Clark_and_Saucier,1,121,,18.2
Clark_and_Saucier,1,121,,18.5
Clark_and_Saucier,1,121,,17
Clark_and_Saucier,1,121,,5.8
Clark_and_Saucier,1,121,,6.5
Clark_and_Saucier,1,121,,5.3
Clark_and_Saucier,1,121,,6
Clark_and_Saucier,1,121,,6.4
Clark_and_Saucier,1,121,,7.9
Clark_and_Saucier,1,121,,8.3
Clark_and_Saucier,1,121,,7.9
Clark_and_Saucier,1,121,,8.7
Clark_and_Saucier,1,121,,7.1
Clark_and_Saucier,1,121,,9.8
Clark_and_Saucier,1,121,,9.5
Clark_and_Saucier,1,121,,10.9
Clark_and_Saucier,1,121,,9.5
Clark_and_Saucier,1,121,,14.6
Clark_and_Saucier,1,121,,12.3
Clark_and_Saucier,1,121,,11
Clark_and_Saucier,1,121,,11.5
Clark_and_Saucier,1,121,,11.9
Clark_and_Saucier,1,121,,12.8
Clark_and_Saucier,1,121,,13.6
Clark_and_Saucier,1,121,,13.5
Clark_and_Saucier,1,121,,14.5
Clark_and_Saucier,1,121,,13.7
Clark_and_Saucier,1,121,,14.2
Clark_and_Saucier,1,121,,15.3
Clark_and_Saucier,1,121,,15.2
Clark_and_Saucier,1,121,,15
Clark_and_Saucier,1,121,,15.9
Clark_and_Saucier,1,121,,15.9
Clark_and_Saucier,1,121,,17.3
Clark_and_Saucier,1,121,,17.5
Clark_and_Saucier,1,121,,17
Clark_and_Saucier,1,121,,18
Clark_and_Saucier,1,121,,18.9
Clark_and_Saucier,1,121,,5.6
Clark_and_Saucier,1,121,,6.5
Clark_and_Saucier,1,121,,5.6
Clark_and_Saucier,1,121,,6.9
Clark_and_Saucier,1,121,,6.9
Clark_and_Saucier,1,121,,8.7
Clark_and_Saucier,1,121,,8.9
Clark_and_Saucier,1,121,,7.7
Clark_and_Saucier,1,121,,8.5
Clark_and_Saucier,1,121,,7.3
Clark_and_Saucier,1,121,,10
Clark_and_Saucier,1,121,,9.2
Clark_and_Saucier,1,121,,9.8
Clark_and_Saucier,1,121,,10.8
Clark_and_Saucier,1,121,,10.4
Clark_and_Saucier,1,121,,11.5
Clark_and_Saucier,1,121,,12.6
Clark_and_Saucier,1,121,,11.1
Clark_and_Saucier,1,121,,12.9
Clark_and_Saucier,1,121,,11.4
Clark_and_Saucier,1,121,,13.8
Clark_and_Saucier,1,121,,14.6
Clark_and_Saucier,1,121,,14.1
Clark_and_Saucier,1,121,,14.8
Clark_and_Saucier,1,121,,13
Clark_and_Saucier,1,121,,15
Clark_and_Saucier,1,121,,16.8
Clark_and_Saucier,1,121,,16.8
Clark_and_Saucier,1,121,,16.6
Clark_and_Saucier,1,121,,15.7
Clark_and_Saucier,1,121,,18.7
Clark_and_Saucier,1,121,,17.9
Clark_and_Saucier,1,121,,17.8
Clark_and_Saucier,1,121,,18.4
Clark_and_Saucier,1,121,,18.1
Clark_and_Saucier,1,121,,5.2
Clark_and_Saucier,1,121,,5.9
Clark_and_Saucier,1,121,,5.2
Clark_and_Saucier,1,121,,6
Clark_and_Saucier,1,121,,6.5
Clark_and_Saucier,1,121,,7.5
Clark_and_Saucier,1,121,,7
Clark_and_Saucier,1,121,,8
Clark_and_Saucier,1,121,,8.8
Clark_and_Saucier,1,121,,8.8
Clark_and_Saucier,1,121,,9.4
Clark_and_Saucier,1,121,,10.1
Clark_and_Saucier,1,121,,10.2
Clark_and_Saucier,1,121,,9.5
Clark_and_Saucier,1,121,,10.7
Clark_and_Saucier,1,121,,12
Clark_and_Saucier,1,121,,11.3
Clark_and_Saucier,1,121,,12.6
Clark_and_Saucier,1,121,,11.7
Clark_and_Saucier,1,121,,12.9
Clark_and_Saucier,1,121,,13.3
Clark_and_Saucier,1,121,,13.7
Clark_and_Saucier,1,121,,14.4
Clark_and_Saucier,1,121,,14.5
Clark_and_Saucier,1,121,,14.8
Clark_and_Saucier,1,121,,15.1
Clark_and_Saucier,1,121,,15.2
Clark_and_Saucier,1,121,,16.2
Clark_and_Saucier,1,121,,16.4
Clark_and_Saucier,1,121,,16.7
Clark_and_Saucier,1,121,,18
Clark_and_Saucier,1,121,,17.1
Clark_and_Saucier,1,121,,18.9
Clark_and_Saucier,1,121,,18.1
Clark_and_Saucier,1,121,,18.9
Clark_and_Saucier,1,121,,6.2
Clark_and_Saucier,1,121,,6.2
Clark_and_Saucier,1,121,,5.5
Clark_and_Saucier,1,121,,6.4
Clark_and_Saucier,1,121,,5.9
Clark_and_Saucier,1,121,,8.8
Clark_and_Saucier,1,121,,7.4
Clark_and_Saucier,1,121,,7.5
Clark_and_Saucier,1,121,,7.6
Clark_and_Saucier,1,121,,7.1
Clark_and_Saucier,1,121,,10.5
Clark_and_Saucier,1,121,,9.2
Clark_and_Saucier,1,121,,10.3
Clark_and_Saucier,1,121,,10.8
Clark_and_Saucier,1,121,,9.5
Clark_and_Saucier,1,121,,12.9
Clark_and_Saucier,1,121,,12.8
Clark_and_Saucier,1,121,,12.4
Clark_and_Saucier,1,121,,11.8
Clark_and_Saucier,1,121,,12
Clark_and_Saucier,1,121,,14.2
Clark_and_Saucier,1,121,,13.3
Clark_and_Saucier,1,121,,13.6
Clark_and_Saucier,1,121,,14.7
Clark_and_Saucier,1,121,,13.4
Clark_and_Saucier,1,121,,16.3
Clark_and_Saucier,1,121,,15.7
Clark_and_Saucier,1,121,,15.8
Clark_and_Saucier,1,121,,16.3
Clark_and_Saucier,1,121,,16.6
Clark_and_Saucier,1,121,,17.3
Clark_and_Saucier,1,121,,18.6
Clark_and_Saucier,1,121,,17.9
Clark_and_Saucier,1,121,,17
Clark_and_Saucier,1,131,,6
Clark_and_Saucier,1,131,,6.6
Clark_and_Saucier,1,131,,6.3
Clark_and_Saucier,1,131,,6.5
Clark_and_Saucier,1,131,,8.6
Clark_and_Saucier,1,131,,7.8
Clark_and_Saucier,1,131,,8.1
Clark_and_Saucier,1,131,,8
Clark_and_Saucier,1,131,,8.8
Clark_and_Saucier,1,131,,10.5
Clark_and_Saucier,1,131,,9.9
Clark_and_Saucier,1,131,,10.8
Clark_and_Saucier,1,131,,10.5
Clark_and_Saucier,1,131,,12.7
Clark_and_Saucier,1,131,,12.7
Clark_and_Saucier,1,131,,12.6
Clark_and_Saucier,1,131,,11.7
Clark_and_Saucier,1,131,,11.6
Clark_and_Saucier,1,131,,13
Clark_and_Saucier,1,131,,14.9
Clark_and_Saucier,1,131,,13.7
Clark_and_Saucier,1,131,,14.7
Clark_and_Saucier,1,131,,13.9
Clark_and_Saucier,1,131,,15.6
Clark_and_Saucier,1,131,,15.3
Clark_and_Saucier,1,131,,16.9
Clark_and_Saucier,1,131,,15.3
Clark_and_Saucier,1,131,,16.5
Clark_and_Saucier,1,131,,18.7
Clark_and_Saucier,1,131,,17.8
Clark_and_Saucier,1,131,,17.3
Clark_and_Saucier,1,131,,18.3
Clark_and_Saucier,1,131,,17.6
Clark_and_Saucier,1,131,,6.9
Clark_and_Saucier,1,131,,5.1
Clark_and_Saucier,1,131,,5.3
Clark_and_Saucier,1,131,,5.5
Clark_and_Saucier,1,131,,6.2
Clark_and_Saucier,1,131,,11.2
Clark_and_Saucier,1,131,,8.8
Clark_and_Saucier,1,131,,8.7
Clark_and_Saucier,1,131,,8.6
Clark_and_Saucier,1,131,,7.8
Clark_and_Saucier,1,131,,9.3
Clark_and_Saucier,1,131,,9.4
Clark_and_Saucier,1,131,,9.4
Clark_and_Saucier,1,131,,10.8
Clark_and_Saucier,1,131,,9.7
Clark_and_Saucier,1,131,,11.7
Clark_and_Saucier,1,131,,11.3
Clark_and_Saucier,1,131,,12.9
Clark_and_Saucier,1,131,,11
Clark_and_Saucier,1,131,,11
Clark_and_Saucier,1,131,,13.4
Clark_and_Saucier,1,131,,13
Clark_and_Saucier,1,131,,14.5
Clark_and_Saucier,1,131,,13.9
Clark_and_Saucier,1,131,,14.3
Clark_and_Saucier,1,131,,15.5
Clark_and_Saucier,1,131,,16.4
Clark_and_Saucier,1,131,,15.4
Clark_and_Saucier,1,131,,16.5
Clark_and_Saucier,1,131,,15
Clark_and_Saucier,1,131,,17
Clark_and_Saucier,1,131,,17.8
Clark_and_Saucier,1,131,,17.2
Clark_and_Saucier,1,131,,17.5
Clark_and_Saucier,1,131,,18.5
Clark_and_Saucier,1,131,,6.1
Clark_and_Saucier,1,131,,6.1
Clark_and_Saucier,1,131,,5.1
Clark_and_Saucier,1,131,,6.2
Clark_and_Saucier,1,131,,6.6
Clark_and_Saucier,1,131,,7.7
Clark_and_Saucier,1,131,,8.5
Clark_and_Saucier,1,131,,7.1
Clark_and_Saucier,1,131,,7.4
Clark_and_Saucier,1,131,,8
Clark_and_Saucier,1,131,,10.1
Clark_and_Saucier,1,131,,9.5
Clark_and_Saucier,1,131,,10.3
Clark_and_Saucier,1,131,,10.4
Clark_and_Saucier,1,131,,11.6
Clark_and_Saucier,1,131,,11.7
Clark_and_Saucier,1,131,,11.3
Clark_and_Saucier,1,131,,12.5
Clark_and_Saucier,1,131,,12.9
Clark_and_Saucier,1,131,,14.8
Clark_and_Saucier,1,131,,13
Clark_and_Saucier,1,131,,13.3
Clark_and_Saucier,1,131,,13.7
Clark_and_Saucier,1,131,,13.9
Clark_and_Saucier,1,131,,16.3
Clark_and_Saucier,1,131,,15.1
Clark_and_Saucier,1,131,,15.5
Clark_and_Saucier,1,131,,15.8
Clark_and_Saucier,1,131,,15.7
Clark_and_Saucier,1,131,,18.7
Clark_and_Saucier,1,131,,18.5
Clark_and_Saucier,1,131,,17.2
Clark_and_Saucier,1,131,,17
Clark_and_Saucier,1,131,,6
Clark_and_Saucier,1,131,,5
Clark_and_Saucier,1,131,,6.7
Clark_and_Saucier,1,131,,6.9
Clark_and_Saucier,1,131,,8.6
Clark_and_Saucier,1,131,,8.4
Clark_and_Saucier,1,131,,8
Clark_and_Saucier,1,131,,8.1
Clark_and_Saucier,1,131,,8.2
Clark_and_Saucier,1,131,,9.8
Clark_and_Saucier,1,131,,10.3
Clark_and_Saucier,1,131,,10.7
Clark_and_Saucier,1,131,,10.1
Clark_and_Saucier,1,131,,9.2
Clark_and_Saucier,1,131,,11.4
Clark_and_Saucier,1,131,,12.2
Clark_and_Saucier,1,131,,12.5
Clark_and_Saucier,1,131,,12.5
Clark_and_Saucier,1,131,,11.3
Clark_and_Saucier,1,131,,14.3
Clark_and_Saucier,1,131,,13.4
Clark_and_Saucier,1,131,,14.6
Clark_and_Saucier,1,131,,14.4
Clark_and_Saucier,1,131,,14.7
Clark_and_Saucier,1,131,,15.4
Clark_and_Saucier,1,131,,15.2
Clark_and_Saucier,1,131,,15.1
Clark_and_Saucier,1,131,,15.9
Clark_and_Saucier,1,131,,16.2
Clark_and_Saucier,1,131,,17.1
Clark_and_Saucier,1,131,,18.3
Clark_and_Saucier,1,131,,17.4
Clark_and_Saucier,1,131,,18.9
Clark_and_Saucier,1,131,,18.4
Clark_and_Saucier,1,131,,5
Clark_and_Saucier,1,131,,6.5
Clark_and_Saucier,1,131,,6.2
Clark_and_Saucier,1,131,,6.9
Clark_and_Saucier,1,131,,6.2
Clark_and_Saucier,1,131,,8
Clark_and_Saucier,1,131,,8.9
Clark_and_Saucier,1,131,,8.7
Clark_and_Saucier,1,131,,7
Clark_and_Saucier,1,131,,7.6
Clark_and_Saucier,1,131,,10.2
Clark_and_Saucier,1,131,,9.2
Clark_and_Saucier,1,131,,10.4
Clark_and_Saucier,1,131,,10.5
Clark_and_Saucier,1,131,,10.2
Clark_and_Saucier,1,131,,11.9
Clark_and_Saucier,1,131,,11.2
Clark_and_Saucier,1,131,,11.6
Clark_and_Saucier,1,131,,12.9
Clark_and_Saucier,1,131,,11
Clark_and_Saucier,1,131,,14.5
Clark_and_Saucier,1,131,,13.2
Clark_and_Saucier,1,131,,13.1
Clark_and_Saucier,1,131,,14.6
Clark_and_Saucier,1,131,,14.4
Clark_and_Saucier,1,131,,16.9
Clark_and_Saucier,1,131,,15.8
Clark_and_Saucier,1,131,,15.9
Clark_and_Saucier,1,131,,16.8
Clark_and_Saucier,1,131,,15.5
Clark_and_Saucier,1,131,,18.4
Clark_and_Saucier,1,131,,17.2
Clark_and_Saucier,1,131,,18.4
Clark_and_Saucier,2,110,,5.5
Clark_and_Saucier,2,110,,5.9
Clark_and_Saucier,2,110,,6.4
Clark_and_Saucier,2,110,,6.7
Clark_and_Saucier,2,110,,6
Clark_and_Saucier,2,110,,7
Clark_and_Saucier,2,110,,7.7
Clark_and_Saucier,2,110,,8
Clark_and_Saucier,2,110,,8.8
Clark_and_Saucier,2,110,,8.9
Clark_and_Saucier,2,110,,9.5
Clark_and_Saucier,2,110,,9.8
Clark_and_Saucier,2,110,,10.2
Clark_and_Saucier,2,110,,10.5
Clark_and_Saucier,2,110,,10
Clark_and_Saucier,2,110,,11.1
Clark_and_Saucier,2,110,,12
Clark_and_Saucier,2,110,,12.3
Clark_and_Saucier,2,110,,12.1
Clark_and_Saucier,2,110,,12.8
Clark_and_Saucier,2,110,,13
Clark_and_Saucier,2,110,,13
Clark_and_Saucier,2,110,,13.3
Clark_and_Saucier,2,110,,14.6
Clark_and_Saucier,2,110,,14
Clark_and_Saucier,2,110,,15
Clark_and_Saucier,2,110,,15.4
Clark_and_Saucier,2,110,,15.9
Clark_and_Saucier,2,110,,16
Clark_and_Saucier,2,110,,16.7
Clark_and_Saucier,2,110,,17.3
Clark_and_Saucier,2,110,,17.3
Clark_and_Saucier,2,110,,19.1
Clark_and_Saucier,2,110,,18.4
Clark_and_Saucier,2,110,,5.6
Clark_and_Saucier,2,110,,6.1
Clark_and_Saucier,2,110,,6.2
Clark_and_Saucier,2,110,,6.3
Clark_and_Saucier,2,110,,7.3
Clark_and_Saucier,2,110,,8.3
Clark_and_Saucier,2,110,,8.9
Clark_and_Saucier,2,110,,9.4
Clark_and_Saucier,2,110,,9.7
Clark_and_Saucier,2,110,,10.8
Clark_and_Saucier,2,110,,10.4
Clark_and_Saucier,2,110,,9.9
Clark_and_Saucier,2,110,,11
Clark_and_Saucier,2,110,,11.7
Clark_and_Saucier,2,110,,11.3
Clark_and_Saucier,2,110,,12
Clark_and_Saucier,2,110,,12.8
Clark_and_Saucier,2,110,,13.1
Clark_and_Saucier,2,110,,13.8
Clark_and_Saucier,2,110,,13.9
Clark_and_Saucier,2,110,,14.6
Clark_and_Saucier,2,110,,14.9
Clark_and_Saucier,2,110,,15.4
Clark_and_Saucier,2,110,,5.7
Clark_and_Saucier,2,110,,5.9
Clark_and_Saucier,2,110,,5.8
Clark_and_Saucier,2,110,,5.6
Clark_and_Saucier,2,110,,6.9
Clark_and_Saucier,2,110,,7
Clark_and_Saucier,2,110,,7.7
Clark_and_Saucier,2,110,,8.8
Clark_and_Saucier,2,110,,7.8
Clark_and_Saucier,2,110,,8.2
Clark_and_Saucier,2,110,,9.2
Clark_and_Saucier,2,110,,10.4
Clark_and_Saucier,2,110,,10.8
Clark_and_Saucier,2,110,,10.8
Clark_and_Saucier,2,110,,11.1
Clark_and_Saucier,2,110,,11.6
Clark_and_Saucier,2,110,,12.1
Clark_and_Saucier,2,110,,12.5
Clark_and_Saucier,2,110,,12.5
Clark_and_Saucier,2,110,,13.4
Clark_and_Saucier,2,110,,13.2
Clark_and_Saucier,2,110,,13.8
Clark_and_Saucier,2,110,,14.6
Clark_and_Saucier,2,110,,14.4
Clark_and_Saucier,2,110,,15.2
Clark_and_Saucier,2,110,,15.3
Clark_and_Saucier,2,110,,16.1
Clark_and_Saucier,2,110,,16.5
Clark_and_Saucier,2,110,,15.7
Clark_and_Saucier,2,110,,17.5
Clark_and_Saucier,2,110,,17.6
Clark_and_Saucier,2,110,,17.8
Clark_and_Saucier,2,110,,18.8
Clark_and_Saucier,2,110,,18.6
Clark_and_Saucier,2,110,,6.1
Clark_and_Saucier,2,110,,5.2
Clark_and_Saucier,2,110,,6.9
Clark_and_Saucier,2,110,,5.4
Clark_and_Saucier,2,110,,5.9
Clark_and_Saucier,2,110,,8.7
Clark_and_Saucier,2,110,,8
Clark_and_Saucier,2,110,,8.5
Clark_and_Saucier,2,110,,7.1
Clark_and_Saucier,2,110,,7.1
Clark_and_Saucier,2,110,,10.8
Clark_and_Saucier,2,110,,10.1
Clark_and_Saucier,2,110,,9.3
Clark_and_Saucier,2,110,,10.5
Clark_and_Saucier,2,110,,9.6
Clark_and_Saucier,2,110,,11.1
Clark_and_Saucier,2,110,,12.7
Clark_and_Saucier,2,110,,12.1
Clark_and_Saucier,2,110,,11.3
Clark_and_Saucier,2,110,,11.3
Clark_and_Saucier,2,110,,14.3
Clark_and_Saucier,2,110,,14.8
Clark_and_Saucier,2,110,,13.7
Clark_and_Saucier,2,110,,14.1
Clark_and_Saucier,2,110,,13.5
Clark_and_Saucier,2,110,,15.3
Clark_and_Saucier,2,110,,16.7
Clark_and_Saucier,2,110,,16.1
Clark_and_Saucier,2,110,,16.3
Clark_and_Saucier,2,110,,15.9
Clark_and_Saucier,2,110,,17.3
Clark_and_Saucier,2,110,,17.5
Clark_and_Saucier,2,110,,19
Clark_and_Saucier,2,110,,18.2
Clark_and_Saucier,2,110,,17.6
Clark_and_Saucier,2,110,,5.5
Clark_and_Saucier,2,110,,6.9
Clark_and_Saucier,2,110,,5.8
Clark_and_Saucier,2,110,,7.3
Clark_and_Saucier,2,110,,8
Clark_and_Saucier,2,110,,7.6
Clark_and_Saucier,2,110,,10.2
Clark_and_Saucier,2,110,,9.1
Clark_and_Saucier,2,110,,10.3
Clark_and_Saucier,2,110,,10.2
Clark_and_Saucier,2,110,,10.7
Clark_and_Saucier,2,110,,11.8
Clark_and_Saucier,2,110,,11.9
Clark_and_Saucier,2,110,,12.1
Clark_and_Saucier,2,110,,12.8
Clark_and_Saucier,2,110,,11.2
Clark_and_Saucier,2,110,,13.1
Clark_and_Saucier,2,110,,13.4
Clark_and_Saucier,2,110,,13.6
Clark_and_Saucier,2,110,,13.8
Clark_and_Saucier,2,110,,14.4
Clark_and_Saucier,2,110,,15
Clark_and_Saucier,2,110,,16.6
Clark_and_Saucier,2,110,,15.1
Clark_and_Saucier,2,110,,15.6
Clark_and_Saucier,2,110,,15.1
Clark_and_Saucier,2,110,,18.1
Clark_and_Saucier,2,110,,17.6
Clark_and_Saucier,2,110,,17.5
Clark_and_Saucier,2,110,,18
Clark_and_Saucier,2,110,,5.3
