ExpNum,MgmtUnit,Plot,Inventory,SppCode,Month,Year,EXPF,Tree,DBHClass,DBH,TreeCond
1,6,33,13,10,7,2010,50,70500,1,1.1,100
1,6,22,13,6,7,2010,50,80300,1,1.4,700
1,6,22,13,1,7,2010,50,90400,1,0.8,700
1,10,11,13,1,7,2010,5,94100,8,7.6,200
1,6,21,13,6,7,2010,50,999,1,,700
1,6,23,13,1,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,13,13,6,7,2010,50,999,2,,700
1,10,33,13,6,7,2010,20,999,3,,700
1,6,71,13,1,7,2010,20,61200,3,2.5,U00
1,10,11,13,32,7,2010,50,1800,1,0.5,700
1,6,43,13,1,7,2010,20,11500,3,3.4,100
1,6,61,13,1,7,2010,20,21600,3,2.5,900
1,6,25,13,6,7,2010,20,32400,3,2.7,900
1,10,34,13,1,7,2010,20,42300,4,3.6,900
1,6,14,13,4,7,2010,5,54300,10,9.6,BS1
1,6,22,13,1,7,2010,50,70500,1,1.4,100
1,6,25,13,4,7,2010,50,80300,2,1.6,100
1,6,25,13,6,7,2010,50,90400,1,1.1,100
1,10,21,13,6,7,2010,5,94100,8,8.2,200
1,6,21,13,1,7,2010,50,999,2,,700
1,6,23,13,6,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,10,33,13,1,7,2010,20,999,3,,700
1,6,15,13,1,7,2010,50,61300,1,1.2,S00
1,10,34,13,1,7,2010,50,1800,1,0.9,700
1,6,22,13,1,7,2010,50,11600,1,0.8,700
1,10,24,13,6,7,2010,20,21600,3,3.1,100
1,10,34,13,1,7,2010,20,32400,3,3,900
1,6,25,13,10,7,2010,5,42300,10,9.8,200
1,6,43,13,1,7,2010,5,54400,5,5.1,400
1,6,61,13,15,7,2010,50,70500,1,1.4,100
1,6,61,13,6,7,2010,50,80300,2,2.1,100
1,6,61,13,6,7,2010,50,90400,2,1.5,100
1,6,14,13,6,7,2010,50,94200,1,0.8,700
1,6,21,13,1,7,2010,20,999,3,,700
1,6,23,13,16,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,10,33,13,1,7,2010,20,999,3,,700
1,6,71,13,1,7,2010,20,61300,3,3,100
1,6,22,13,1,7,2010,50,1800,2,1.5,100
1,6,11,13,15,7,2010,50,11600,1,0.9,S00
1,10,34,13,6,7,2010,20,21600,4,4.1,100
1,6,53,13,1,7,2010,20,32400,4,3.5,900
1,6,23,13,6,7,2010,5,42300,17,17,200
1,6,11,13,15,7,2010,5,54400,6,6.4,400
1,6,12,13,15,7,2010,50,70500,2,1.5,100
1,6,42,13,4,7,2010,50,80400,1,0.8,700
1,6,42,13,1,7,2010,50,90500,1,0.6,700
1,10,32,13,6,7,2010,5,94200,6,5.9,200
1,6,21,13,1,7,2010,20,999,3,,700
1,6,23,13,1,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,10,33,13,6,7,2010,50,999,2,,700
1,6,15,13,1,7,2010,50,61400,2,1.8,100
1,6,61,13,1,7,2010,50,1800,2,1.6,100
1,6,43,13,1,7,2010,50,11600,1,1.1,S00
1,10,34,13,6,7,2010,50,21700,1,0.7,700
1,6,12,13,6,7,2010,5,32400,5,4.9,400
1,10,34,13,6,7,2010,20,42400,4,4,900
1,10,11,13,33,7,2010,5,54400,7,6.9,400
1,6,42,13,1,7,2010,50,70500,2,2.1,100
1,6,22,13,1,7,2010,50,80400,1,1,700
1,10,11,13,31,7,2010,50,90500,1,0.6,100
1,6,12,13,1,7,2010,5,94200,8,8.3,200
1,6,21,13,1,7,2010,50,999,1,,700
1,6,23,13,1,7,2010,20,999,4,,700
1,6,33,13,6,7,2010,50,999,2,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,10,33,13,1,7,2010,50,999,1,,700
1,6,15,13,1,7,2010,50,61500,1,1.1,S00
1,6,25,13,1,7,2010,50,1800,2,2.2,100
1,10,34,13,1,7,2010,50,11600,1,1.2,100
1,6,14,13,4,7,2010,50,21700,1,1.4,700
1,10,22,13,1,7,2010,5,32400,7,7,200
1,6,12,13,6,7,2010,20,42400,4,4.4,900
1,6,22,13,7,7,2010,5,54400,7,7.3,200
1,10,24,13,6,7,2010,20,70500,3,3.1,100
1,6,12,13,6,7,2010,50,80400,1,1.4,700
1,6,14,13,6,7,2010,50,90500,1,1,700
1,6,25,13,6,7,2010,5,94200,23,22.9,200
1,6,21,13,6,7,2010,50,999,1,,700
1,6,23,13,1,7,2010,20,999,3,,700
1,6,33,13,1,7,2010,50,999,2,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,10,33,13,6,7,2010,20,999,4,,700
1,6,15,13,1,7,2010,50,61600,1,0.9,S00
1,6,12,13,4,7,2010,20,1800,3,2.9,900
1,10,23,13,1,7,2010,50,11600,1,1.3,100
1,6,22,13,4,7,2010,50,21700,2,1.6,700
1,10,34,13,6,7,2010,20,32500,3,2.5,900
1,10,23,13,6,7,2010,20,42500,3,3,900
1,6,53,13,1,7,2010,5,54500,6,5.5,400
1,6,25,13,10,7,2010,5,70500,9,9.2,200
1,6,25,13,6,7,2010,50,80400,2,1.9,100
1,6,22,13,4,7,2010,50,90500,1,1,700
1,6,14,13,6,7,2010,50,94300,1,0.6,700
1,6,21,13,6,7,2010,50,999,2,,700
1,6,23,13,4,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,10,33,13,1,7,2010,20,999,3,,700
1,6,71,13,6,7,2010,5,61600,5,5.2,400
1,6,41,13,1,7,2010,5,1800,5,5,400
1,10,13,13,1,7,2010,50,11600,1,1.4,100
1,6,12,13,4,7,2010,20,21700,3,2.9,900
1,6,42,13,15,7,2010,20,32500,3,2.7,900
1,6,53,13,1,7,2010,20,42500,4,4.2,100
1,6,11,13,15,7,2010,5,54500,6,5.6,400
1,6,51,13,4,7,2010,5,70500,17,17.1,200
1,6,61,13,1,7,2010,50,80400,2,2.2,100
1,6,25,13,1,7,2010,50,90500,1,1.2,S00
1,6,25,13,10,7,2010,5,94300,10,10.3,200
1,6,21,13,10,7,2010,20,999,3,,700
1,6,23,13,4,7,2010,20,999,3,,700
1,6,33,13,4,7,2010,50,999,2,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,10,33,13,1,7,2010,20,999,4,,700
1,6,15,13,10,7,2010,5,61700,5,5.2,400
1,6,61,13,6,7,2010,50,1900,1,0.8,700
1,6,53,13,1,7,2010,50,11600,2,1.7,100
1,6,42,13,1,7,2010,20,21700,3,3.1,900
1,6,12,13,6,7,2010,20,32500,3,2.9,900
1,10,34,13,1,7,2010,20,42500,4,4.2,900
1,10,34,13,6,7,2010,5,54500,6,6,400
1,6,25,13,1,7,2010,50,70600,1,0.8,S00
1,6,25,13,1,7,2010,50,80500,1,0.7,S00
1,6,53,13,15,7,2010,50,90500,1,1.4,700
1,10,31,13,6,7,2010,5,94300,15,15.3,200
1,6,21,13,10,7,2010,20,999,4,,700
1,6,23,13,4,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,2,,700
1,10,33,13,1,7,2010,50,999,1,,700
1,6,15,13,10,7,2010,50,61800,2,2.2,S00
1,6,22,13,1,7,2010,50,1900,1,1.4,100
1,6,25,13,1,7,2010,50,11600,2,2.2,100
1,6,53,13,1,7,2010,20,21700,3,3.2,900
1,6,33,13,6,7,2010,20,32500,4,3.9,100
1,6,42,13,1,7,2010,20,42600,3,2.8,900
1,10,32,13,6,7,2010,5,54500,19,18.7,UD3
1,10,34,13,1,7,2010,50,70600,1,0.9,700
1,6,42,13,4,7,2010,50,80500,1,0.9,700
1,10,34,13,15,7,2010,50,90500,2,1.9,100
1,6,14,13,4,7,2010,50,94400,1,0.7,700
1,6,21,13,6,7,2010,50,999,2,,700
1,6,23,13,1,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,32,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,1000,2,1.5,100
1,6,15,13,10,7,2010,5,61900,5,4.7,400
1,6,25,13,15,7,2010,50,1900,2,2,100
1,6,12,13,4,7,2010,50,11600,2,2.4,100
1,6,33,13,6,7,2010,20,21700,3,3.4,100
1,10,22,13,1,7,2010,5,32500,7,6.8,200
1,6,14,13,1,7,2010,20,42600,4,4.2,900
1,6,41,13,6,7,2010,5,54500,22,22.1,200
1,6,43,13,1,7,2010,50,70600,1,1.1,100
1,6,22,13,1,7,2010,50,80500,2,1.7,700
1,6,31,13,1,7,2010,50,90500,2,2.2,100
1,6,14,13,6,7,2010,50,94500,1,0.5,700
1,6,21,13,4,7,2010,50,999,1,,700
1,6,23,13,1,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,20,999,3,,700
1,6,24,13,6,7,2010,50,1100,1,1.4,100
1,6,15,13,6,7,2010,20,62000,4,3.5,100
1,6,42,13,1,7,2010,20,1900,3,3.1,100
1,6,61,13,1,7,2010,20,11600,3,2.8,100
1,6,61,13,1,7,2010,20,21700,4,4,900
1,10,31,13,6,7,2010,50,32600,1,0.9,100
1,6,53,13,1,7,2010,5,42600,5,5,400
1,10,34,13,1,7,2010,5,54600,5,4.9,400
1,6,61,13,15,7,2010,50,70600,1,1.1,100
1,6,61,13,1,7,2010,50,80500,2,1.9,100
1,6,22,13,1,7,2010,50,90600,1,0.7,700
1,6,25,13,1,7,2010,5,94500,5,4.8,400
1,6,21,13,6,7,2010,50,999,1,,700
1,6,23,13,1,7,2010,20,999,3,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,20,999,3,,700
1,6,24,13,6,7,2010,50,1200,2,1.6,100
1,6,24,13,15,7,2010,20,62100,4,3.9,100
1,6,32,13,6,7,2010,5,1900,5,5,400
1,10,11,13,33,7,2010,20,11600,3,2.8,100
1,6,31,13,1,7,2010,5,21700,5,5.2,400
1,6,52,13,1,7,2010,20,32600,4,3.7,100
1,6,52,13,1,7,2010,20,42700,3,3.2,100
1,10,34,13,1,7,2010,5,54600,5,4.9,400
1,10,24,13,6,7,2010,50,70600,2,1.8,100
1,6,53,13,1,7,2010,50,80500,2,2,100
1,6,25,13,1,7,2010,50,90600,1,0.7,S00
1,6,33,13,10,7,2010,5,94500,5,4.8,400
1,6,21,13,1,7,2010,50,999,1,,700
1,6,23,13,1,7,2010,20,999,4,,700
1,6,33,13,4,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,1300,1,1.4,100
1,6,15,13,1,7,2010,5,62100,5,5.1,400
1,6,43,13,1,7,2010,5,1900,6,5.9,400
1,6,22,13,4,7,2010,50,11700,1,0.7,700
1,6,31,13,15,7,2010,50,21800,1,0.7,S00
1,6,31,13,1,7,2010,5,32600,5,5.1,400
1,6,14,13,10,7,2010,20,42700,4,4,900
1,6,22,13,1,7,2010,5,54600,5,5.1,400
1,10,32,13,1,7,2010,20,70600,3,2.5,100
1,10,11,13,15,7,2010,5,80500,6,6,400
1,10,34,13,15,7,2010,50,90600,1,0.9,X00
1,6,42,13,1,7,2010,5,94500,5,5.4,400
1,6,21,13,1,7,2010,50,999,1,,700
1,6,23,13,6,7,2010,50,999,1,,700
1,6,33,13,4,7,2010,50,999,2,,700
1,10,21,13,38,7,2010,20,999,3,,700
1,6,24,13,6,7,2010,50,1400,2,1.9,100
1,6,15,13,1,7,2010,20,62200,3,2.5,100
1,10,22,13,1,7,2010,5,1900,6,6.3,400
1,10,34,13,1,7,2010,50,11700,1,0.9,700
1,6,22,13,1,7,2010,50,21800,1,0.8,700
1,10,34,13,15,7,2010,5,32600,13,13.1,200
1,6,51,13,15,7,2010,5,42700,5,5.1,400
1,6,12,13,10,7,2010,5,54600,5,5.3,400
1,10,13,13,15,7,2010,20,70600,3,3.1,100
1,10,34,13,1,7,2010,5,80500,7,6.7,200
1,6,42,13,6,7,2010,50,90600,1,1.2,700
1,6,31,13,1,7,2010,5,94500,6,5.9,400
1,6,21,13,1,7,2010,50,999,1,,700
1,6,23,13,1,7,2010,20,999,4,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,33,7,2010,20,999,3,,700
1,6,24,13,6,7,2010,50,1500,2,1.5,100
1,6,15,13,1,7,2010,50,62300,1,1.4,S00
1,6,22,13,1,7,2010,50,2000,2,1.6,100
1,6,43,13,1,7,2010,50,11700,1,1,S00
1,6,14,13,4,7,2010,50,21800,1,0.9,700
1,10,31,13,6,7,2010,50,32700,1,1.1,100
1,6,53,13,15,7,2010,5,42700,7,7,200
1,6,11,13,15,7,2010,5,54600,6,5.5,400
1,10,33,13,6,7,2010,20,70600,3,3.1,100
1,6,13,13,4,7,2010,5,80500,,,DD2
1,6,33,13,6,7,2010,50,90600,2,1.5,100
1,6,32,13,4,7,2010,5,94500,15,15.4,200
1,6,21,13,1,7,2010,50,999,1,,700
1,6,23,13,1,7,2010,50,999,1,,700
1,6,33,13,4,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,1600,1,0.9,100
1,6,15,13,1,7,2010,50,62500,1,0.8,S00
1,6,25,13,15,7,2010,20,2000,3,2.9,100
1,6,61,13,1,7,2010,50,11700,1,1.2,700
1,10,34,13,4,7,2010,50,21800,1,0.9,700
1,10,34,13,1,7,2010,20,32700,3,3.2,900
1,10,11,13,6,7,2010,5,42700,20,19.6,200
1,6,52,13,1,7,2010,5,54600,6,5.5,400
1,6,61,13,15,7,2010,50,70700,1,0.6,100
1,10,11,13,33,7,2010,50,80600,1,0.5,100
1,6,43,13,15,7,2010,50,90600,2,1.7,100
1,6,14,13,1,7,2010,50,94600,1,0.7,700
1,6,21,13,6,7,2010,50,999,1,,700
1,6,23,13,4,7,2010,50,999,1,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,1,7,2010,20,999,3,,700
1,6,24,13,6,7,2010,50,1700,2,1.6,100
1,6,15,13,10,7,2010,5,62800,8,7.9,200
1,10,13,13,15,7,2010,20,2000,4,4.1,100
1,10,11,13,31,7,2010,50,11700,1,1.4,100
1,6,61,13,1,7,2010,50,21800,2,2.1,100
1,10,22,13,6,7,2010,20,32700,4,3.5,100
1,6,41,13,15,7,2010,5,42800,6,5.7,400
1,6,25,13,1,7,2010,5,54600,8,7.6,400
1,6,14,13,1,7,2010,50,70700,1,0.7,X00
1,6,14,13,6,7,2010,50,80600,1,1,700
1,6,14,13,6,7,2010,50,90600,2,1.8,700
1,6,11,13,1,7,2010,5,94600,5,4.5,400
1,6,21,13,4,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,20,999,3,,700
1,6,33,13,4,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,1800,2,1.9,100
1,6,71,13,6,7,2010,5,62900,6,5.8,400
1,10,22,13,1,7,2010,5,2000,5,5,400
1,6,25,13,15,7,2010,50,11700,2,2.4,100
1,10,34,13,6,7,2010,50,21900,1,0.8,700
1,6,22,13,1,7,2010,5,32700,7,6.7,200
1,10,22,13,6,7,2010,50,42900,1,0.7,100
1,10,21,13,6,7,2010,5,54600,24,24,200
1,10,33,13,6,7,2010,50,70700,2,2.1,100
1,10,34,13,1,7,2010,50,80600,1,1,700
1,6,31,13,6,7,2010,20,90600,4,4.1,100
1,6,31,13,1,7,2010,5,94600,5,5.3,400
1,6,21,13,4,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,999,2,,700
1,6,33,13,6,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,1900,1,1,100
1,6,15,13,10,7,2010,5,63500,7,6.5,400
1,6,43,13,1,7,2010,5,2000,6,5.9,400
1,6,11,13,15,7,2010,20,11700,3,2.9,100
1,6,14,13,4,7,2010,50,21900,1,1.4,700
1,6,32,13,4,7,2010,5,32700,16,16.1,200
1,6,51,13,15,7,2010,5,42900,5,5.1,200
1,10,34,13,1,7,2010,5,54700,5,4.8,400
1,10,34,13,1,7,2010,20,70700,3,2.5,100
1,6,25,13,1,7,2010,50,80600,1,1.2,100
1,6,43,13,15,7,2010,50,90700,1,0.8,100
1,6,14,13,1,7,2010,50,94700,1,1.1,700
1,6,21,13,1,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,999,1,,700
1,6,33,13,6,7,2010,20,999,4,,700
1,10,21,13,32,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,20,2000,4,4,100
1,6,15,13,15,7,2010,5,63600,5,4.5,400
1,6,25,13,6,7,2010,50,2100,2,1.8,100
1,10,13,13,1,7,2010,20,11700,4,3.7,100
1,6,22,13,1,7,2010,50,21900,1,1.4,700
1,10,31,13,6,7,2010,50,32800,2,1.6,100
1,10,22,13,6,7,2010,50,43000,1,0.8,100
1,10,34,13,1,7,2010,5,54700,5,4.8,400
1,10,32,13,6,7,2010,20,70700,3,2.6,100
1,6,42,13,1,7,2010,50,80600,2,1.7,100
1,6,25,13,1,7,2010,50,90700,1,0.9,100
1,6,51,13,1,7,2010,5,94700,5,4.7,400
1,6,21,13,1,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,999,1,,700
1,6,33,13,6,7,2010,20,999,3,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,2100,2,2,100
1,6,24,13,15,7,2010,5,64000,6,5.7,400
1,6,22,13,6,7,2010,20,2100,3,2.8,100
1,10,21,13,1,7,2010,5,11700,7,6.9,200
1,6,61,13,6,7,2010,50,21900,1,1.4,100
1,6,52,13,1,7,2010,20,32800,4,4.3,100
1,6,52,13,1,7,2010,20,43000,4,4.1,100
1,6,11,13,15,7,2010,5,54700,5,4.9,400
1,6,25,13,1,7,2010,20,70700,3,3,100
1,6,61,13,1,7,2010,50,80600,2,2,100
1,10,23,13,6,7,2010,50,90700,1,0.9,100
1,6,31,13,1,7,2010,5,94700,5,4.8,400
1,6,21,13,1,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,999,1,,700
1,6,33,13,1,7,2010,20,999,3,,700
1,10,21,13,1,7,2010,50,999,2,,700
1,6,24,13,1,7,2010,50,2300,2,2,100
1,6,24,13,4,7,2010,5,64400,,,DD3
1,10,13,13,15,7,2010,20,2100,4,4.4,100
1,6,22,13,6,7,2010,50,11800,1,0.6,700
1,6,12,13,10,7,2010,5,21900,7,6.8,400
1,6,33,13,1,7,2010,5,32800,5,4.5,400
1,6,32,13,10,7,2010,5,43000,6,5.7,400
1,6,22,13,1,7,2010,5,54800,5,5.1,400
1,10,13,13,15,7,2010,20,70700,3,3.4,100
1,6,42,13,1,7,2010,50,80700,1,0.7,700
1,6,42,13,6,7,2010,50,90700,1,1,700
1,10,32,13,1,7,2010,5,94700,8,8.1,200
1,6,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,999,1,,700
1,6,33,13,4,7,2010,20,999,3,,700
1,10,21,13,1,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,2400,1,0.6,100
1,6,15,13,15,7,2010,5,64600,5,4.8,400
1,10,34,13,1,7,2010,20,2100,4,4.4,100
1,6,11,13,15,7,2010,50,11800,1,0.7,S00
1,6,22,13,1,7,2010,50,22000,1,0.7,700
1,10,32,13,1,7,2010,5,32900,5,4.8,400
1,6,53,13,1,7,2010,5,43000,6,6,400
1,6,43,13,1,7,2010,5,54800,6,5.5,400
1,6,25,13,1,7,2010,50,70800,1,0.9,S00
1,6,14,13,1,7,2010,50,80700,1,0.8,700
1,10,34,13,15,7,2010,50,90700,1,1.1,100
1,6,14,13,1,7,2010,50,94800,1,0.7,700
1,6,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,999,1,,700
1,6,33,13,1,7,2010,20,999,3,,700
1,10,21,13,1,7,2010,50,999,1,,700
1,6,24,13,15,7,2010,50,2500,1,1,100
1,6,15,13,10,7,2010,5,65100,9,9.4,400
1,6,43,13,1,7,2010,5,2100,6,5.5,400
1,6,61,13,1,7,2010,50,11800,1,1,700
1,6,14,13,1,7,2010,50,22000,1,0.8,700
1,6,12,13,10,7,2010,5,32900,6,5.9,400
1,6,43,13,1,7,2010,5,43000,8,8,200
1,6,32,13,4,7,2010,5,54800,,,DP2
1,10,34,13,1,7,2010,50,70800,1,1,100
1,10,11,13,31,7,2010,50,80700,2,1.5,100
1,6,33,13,6,7,2010,50,90700,1,1.4,100
1,10,33,13,1,7,2010,5,94800,5,4.5,400
1,6,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,999,1,,700
1,6,33,13,1,7,2010,20,999,3,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,15,13,1,7,2010,5,2500,8,8.3,200
1,6,15,13,1,7,2010,50,70300,1,1,S00
1,6,22,13,1,7,2010,50,2200,1,1,100
1,10,34,13,1,7,2010,50,11800,1,1,700
1,10,34,13,6,7,2010,50,22000,1,0.8,700
1,10,31,13,1,7,2010,5,32900,6,5.9,400
1,10,22,13,6,7,2010,50,43100,1,1.1,100
1,6,53,13,4,7,2010,5,54900,21,21.1,200
1,6,42,13,4,7,2010,50,70800,1,1.1,700
1,6,43,13,1,7,2010,50,80700,2,2,100
1,6,61,13,6,7,2010,50,90700,1,1.4,100
1,6,12,13,1,7,2010,5,94800,5,4.6,400
1,6,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,999,2,,700
1,6,33,13,4,7,2010,50,999,2,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,2600,1,0.8,100
1,6,24,13,6,7,2010,20,70600,3,2.9,100
1,6,25,13,15,7,2010,50,2200,1,1.2,S00
1,6,53,13,1,7,2010,50,11800,2,1.7,700
1,6,61,13,1,7,2010,50,22000,2,2,100
1,6,52,13,1,7,2010,5,32900,7,6.7,200
1,6,32,13,6,7,2010,5,43100,5,5,400
1,10,11,13,15,7,2010,5,55000,5,5.2,400
1,10,23,13,15,7,2010,50,70800,1,1.2,S00
1,6,61,13,1,7,2010,50,80700,2,2.3,100
1,6,14,13,6,7,2010,50,90700,2,1.7,700
1,10,21,13,6,7,2010,5,94800,7,6.5,200
1,6,21,13,4,7,2010,50,999,1,,700
1,6,24,13,15,7,2010,50,999,1,,700
1,6,33,13,4,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,50,2700,1,0.7,100
1,6,15,13,1,7,2010,50,70700,1,1.3,S00
1,6,43,13,5,7,2010,5,2200,5,4.7,400
1,6,43,13,1,7,2010,50,11800,2,2,100
1,6,42,13,1,7,2010,20,22000,4,4,900
1,6,32,13,6,7,2010,5,33000,5,5.3,400
1,6,52,13,1,7,2010,5,43100,6,5.7,400
1,10,13,13,4,7,2010,5,55000,16,16.1,200
1,6,12,13,4,7,2010,50,70800,1,1.3,100
1,6,53,13,1,7,2010,20,80700,3,2.7,100
1,10,11,13,15,7,2010,20,90700,3,3.1,100
1,6,21,13,6,7,2010,5,94800,18,18,200
1,6,21,13,4,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,20,999,3,,700
1,6,33,13,4,7,2010,50,999,1,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,15,13,10,7,2010,5,3300,9,9.2,200
1,6,24,13,6,7,2010,20,70700,4,3.5,100
1,6,12,13,1,7,2010,5,2200,6,5.8,400
1,6,25,13,15,7,2010,20,11800,3,2.5,100
1,6,31,13,15,7,2010,5,22000,7,6.7,200
1,10,22,13,1,7,2010,5,33000,6,5.7,400
1,10,22,13,6,7,2010,50,43200,1,1.1,100
1,6,12,13,10,7,2010,5,55100,5,5.1,400
1,6,14,13,1,7,2010,50,70800,1,1.3,700
1,6,25,13,1,7,2010,20,80700,4,4.2,100
1,6,53,13,1,7,2010,20,90700,4,4.2,100
1,6,14,13,1,7,2010,50,94900,1,1,700
1,6,21,13,15,7,2010,20,999,3,,700
1,6,24,13,6,7,2010,20,999,3,,700
1,6,33,13,10,7,2010,20,999,4,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,5,4500,22,21.5,200
1,6,24,13,4,7,2010,50,70800,2,1.7,100
1,6,42,13,6,7,2010,5,2200,16,16.4,200
1,10,13,13,1,7,2010,20,11800,4,3.5,100
1,6,22,13,1,7,2010,50,22100,1,0.7,700
1,6,11,13,1,7,2010,5,33000,6,6.4,400
1,6,52,13,1,7,2010,20,43200,4,3.6,B00
1,6,25,13,1,7,2010,5,55100,8,7.9,400
1,10,23,13,15,7,2010,50,70800,1,1.4,700
1,6,42,13,6,7,2010,50,80800,1,0.9,700
1,6,14,13,6,7,2010,50,90800,1,0.5,700
1,10,32,13,1,7,2010,5,94900,5,5.3,400
1,6,21,13,6,7,2010,50,999,1,,700
1,6,24,13,6,7,2010,20,999,4,,700
1,6,33,13,1,7,2010,20,999,4,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,71,13,10,7,2010,5,5200,25,24.6,200
1,6,71,13,1,7,2010,20,70800,4,3.5,900
1,10,11,13,15,7,2010,50,100,1,0.7,S00
1,6,51,13,6,7,2010,5,2200,18,18.4,200
1,10,34,13,15,7,2010,50,11900,1,0.7,700
1,6,14,13,1,7,2010,50,22100,1,1,700
1,6,52,13,15,7,2010,5,33000,7,7.1,200
1,10,22,13,6,7,2010,50,43300,2,1.5,100
1,10,32,13,4,7,2010,5,55100,15,15.4,200
1,6,13,13,6,7,2010,50,70800,2,1.9,100
1,6,61,13,1,7,2010,50,80800,1,0.9,700
1,6,42,13,4,7,2010,50,90800,1,0.5,700
1,6,42,13,10,7,2010,5,94900,21,20.8,200
1,6,21,13,6,7,2010,50,999,2,,700
1,6,24,13,6,7,2010,50,999,1,,700
1,6,33,13,6,7,2010,20,999,3,,700
1,10,21,13,1,7,2010,50,999,1,,700
1,6,71,13,1,7,2010,20,10200,3,2.7,100
1,6,24,13,6,7,2010,50,70900,2,2.3,100
1,6,22,13,1,7,2010,50,100,1,0.9,700
1,6,53,13,1,7,2010,20,2300,3,2.6,900
1,6,22,13,1,7,2010,50,11900,1,0.9,700
1,6,31,13,6,7,2010,50,22100,2,1.9,100
1,10,32,13,7,7,2010,5,33000,9,8.7,300
1,6,52,13,1,7,2010,20,43300,3,3,100
1,6,11,13,1,7,2010,5,55200,5,5,400
1,6,61,13,15,7,2010,50,70800,2,2.3,100
1,6,33,13,1,7,2010,50,80800,2,2,100
1,10,11,13,6,7,2010,50,90800,1,0.7,700
1,6,14,13,1,7,2010,50,95000,1,1.1,700
1,6,21,13,1,7,2010,50,999,2,,700
1,6,24,13,6,7,2010,20,999,3,,700
1,6,33,13,1,7,2010,20,999,4,,700
1,10,21,13,6,7,2010,50,999,1,,700
1,6,15,13,1,7,2010,20,10300,3,3,100
1,6,71,13,1,7,2010,5,70900,5,4.6,400
1,6,12,13,1,7,2010,20,2300,3,2.8,900
1,6,53,13,1,7,2010,50,11900,2,1.6,700
1,6,61,13,1,7,2010,20,22100,3,2.5,700
1,6,31,13,4,7,2010,5,33000,16,15.5,200
1,6,11,13,33,7,2010,5,43300,6,5.6,400
1,10,23,13,6,7,2010,5,55200,5,5,400
1,10,32,13,6,7,2010,20,70800,3,2.7,100
1,6,25,13,6,7,2010,50,80800,2,2.2,100
1,6,43,13,15,7,2010,50,90800,1,1,100
1,10,34,13,4,7,2010,5,95000,17,17,200
1,6,21,13,6,7,2010,20,999,3,,700
1,6,24,13,6,7,2010,20,999,3,,700
1,6,33,13,1,7,2010,20,999,3,,700
